date,order_book_id,symbol,open,high,low,close,price_change,pct_change,volume_shares,amount_yuan,volume,total_turnover
2025-08-14,002050.XSHE,三花智控,27.56963259510905,27.589588898109486,26.8611838385934,27.11063762609891,-0.4589949690101385,-1.664857039449874,73910844.0,2021716923.56,73910844.0,2021716923.56
2025-08-15,002050.XSHE,三花智控,27.050768717097586,28.677207411633514,27.020834262596924,28.467666230128888,1.3570286040299777,5.005520794994478,159253460.0,4488057440.01,159253460.0,4488057440.01
2025-08-18,002050.XSHE,三花智控,28.707141866134176,29.156158683644097,28.238168745623817,28.856814138637485,0.3891479085085976,1.3669821240799296,139398473.0,4021840962.3,139398473.0,4021840962.3
2025-08-19,002050.XSHE,三花智控,28.866792290137703,31.451133528694797,28.447709927128447,30.39344946967143,1.5366353310339456,5.325034578146615,224796676.0,6747014912.42,224796676.0,6747014912.42
2025-08-20,002050.XSHE,三花智控,29.93445450066129,30.333580560670107,29.51537213765203,30.293667954669225,-0.09978151500220633,-0.32829940906107247,118454011.0,3568888122.75,118454011.0,3568888122.75
2025-08-21,002050.XSHE,三花智控,30.403427621171648,31.29148310469127,29.854629288659527,30.742684772179143,0.44901681750991784,1.4822134387351804,147247514.0,4512674417.88,147247514.0,4512674417.88
2025-08-22,002050.XSHE,三花智控,30.42338392417209,31.05200746868598,30.24377719716812,30.812531832680687,0.06984706050154443,0.2271989613761738,119452566.0,3674401508.66,119452566.0,3674401508.66
2025-08-25,002050.XSHE,三花智控,31.07196377168642,31.5010242861959,30.493230984673634,30.942247802183555,0.12971596950286823,0.4209844559585507,131166391.0,4067227832.5,131166391.0,4067227832.5
2025-08-26,002050.XSHE,三花智控,30.63292510567672,31.05200746868598,30.343558712170328,30.59301249967584,-0.34923530250771506,-1.1286681715575675,97556845.0,2995295276.11,97556845.0,2995295276.11
2025-08-27,002050.XSHE,三花智控,30.553099893674958,31.610783952698323,30.36351501517077,30.37349316667099,-0.21951933300485038,-0.7175472928897642,138301686.0,4307877438.41,138301686.0,4307877438.41
2025-08-28,002050.XSHE,三花智控,30.233799045667904,31.610783952698323,30.193886439667022,31.610783952698323,1.2372907860273337,4.073587385019706,134683431.0,4184424460.47,134683431.0,4184424460.47
2025-08-29,002050.XSHE,三花智控,32.129647830709786,33.067594071730504,30.83248813568113,31.81034698270273,0.19956303000440556,0.631313131313127,189942923.0,6081170723.57,189942923.0,6081170723.57
2025-09-01,002050.XSHE,三花智控,31.96999740670626,32.56868649671949,31.241592347190167,31.820325134202953,0.009978151500224186,0.03136762860729281,101427131.0,3221433557.26,101427131.0,3221433557.26
2025-09-02,002050.XSHE,三花智控,32.02986631570758,33.925715100749464,30.6728377116776,32.92789995072742,1.107574816524469,3.480714957666975,255717588.0,8301432215.0,255717588.0,8301432215.0
2025-09-03,002050.XSHE,三花智控,32.808162132724775,32.89796549622676,30.812531832680687,31.181723438188843,-1.7461765125385789,-5.30303030303031,182525657.0,5789739714.4,182525657.0,5789739714.4
2025-09-04,002050.XSHE,三花智控,31.241592347190167,31.550915043697,29.116246077643215,29.72491331915666,-1.456810119032184,-4.6720000000000095,145612422.0,4404522530.6,145612422.0,4404522530.6
2025-09-05,002050.XSHE,三花智控,29.635109955654677,30.772619226679808,29.33576541064806,30.63292510567672,0.9080117865200599,3.0547163477677053,98319738.0,2974872905.31,98319738.0,2974872905.31
2025-09-08,002050.XSHE,三花智控,31.411220922693914,33.6962176162444,31.251570498690388,33.6962176162444,3.0632925105676776,10.000000000000009,111060236.0,3699593199.73,111060236.0,3699593199.73
2025-09-09,002050.XSHE,三花智控,34.07538737325277,34.803792432768866,33.44676382873889,33.96562770675035,0.26941009050595,0.7995262066923248,329795027.0,11268115590.91,329795027.0,11268115590.91
2025-09-10,002050.XSHE,三花智控,33.48667643473976,34.50444788776225,32.74829322372345,33.42680752573844,-0.5388201810119071,-1.5863689776733358,222098628.0,7482643240.54,222098628.0,7482643240.54
2025-09-11,002050.XSHE,三花智控,33.25717895023469,34.83372688726952,32.72833692072301,34.68405461476621,1.2572470890277714,3.761194029850734,208240570.0,7099437416.31,208240570.0,7099437416.31
2025-09-12,002050.XSHE,三花智控,34.93350840227173,35.67189161328804,34.42462267576048,34.42462267576048,-0.25943193900572936,-0.7479861910241636,190702904.0,6684477988.63,190702904.0,6684477988.63
2025-09-15,002050.XSHE,三花智控,34.72396722076709,36.79942273281295,34.374731918259386,35.582088249786054,1.1574655740255722,3.3623188405797144,229050988.0,8213318038.99,229050988.0,8213318038.99
2025-09-16,002050.XSHE,三花智控,36.10095212779752,39.14428833536474,35.881432794792666,39.14428833536474,3.562200085578688,10.011217049915855,238019288.0,8960440857.42,238019288.0,8960440857.42
2025-09-17,002050.XSHE,三花智控,40.900442999403545,42.08784302792977,40.221928697388556,41.8084547859236,2.6641664505588594,6.806015804231458,368160613.0,15151664848.98,368160613.0,15151664848.98
2025-09-18,002050.XSHE,三花智控,42.91602960244807,45.98930026451597,42.63664136044189,45.450480083504054,3.642025297580453,8.71121718377088,486457915.0,21610523782.2,486457915.0,21610523782.2
2025-09-19,002050.XSHE,三花智控,43.30517751095667,43.804085085967685,40.910421150903765,41.55900099841809,-3.8914790850859617,-8.562019758507123,381590784.0,16069807391.96,381590784.0,16069807391.96
2025-09-22,002050.XSHE,三花智控,41.77852033142294,43.36504641995799,41.618869907419416,42.87611699644719,1.3171159980290952,3.1692677070828346,263197813.0,11211059682.52,263197813.0,11211059682.52
2025-09-23,002050.XSHE,三花智控,42.70648842094344,45.610130507507584,42.407143875936825,44.931616205492595,2.055499209045408,4.794042355131478,332288138.0,14718508895.75,332288138.0,14718508895.75
2025-09-24,002050.XSHE,三花智控,43.90386660096989,44.68216241798709,42.67655396644278,44.45266493348201,-0.4789512720105833,-1.065956029313797,259925848.0,11370714195.69,259925848.0,11370714195.69
2025-09-25,002050.XSHE,三花智控,44.89170359949172,45.30080781100075,42.726444723943885,43.953757358470995,-0.49890757501101746,-1.122334455667784,212990143.0,9375430765.59,212990143.0,9375430765.59
2025-09-26,002050.XSHE,三花智控,43.03576742045072,45.05135402349524,42.90605145094785,43.02578926895049,-0.9279680895205047,-2.1112372304199933,203279677.0,8954687749.23,203279677.0,8954687749.23
2025-09-29,002050.XSHE,三花智控,43.48478423796063,47.28645995954462,43.45484978345997,46.498185991027206,3.4723967220767165,8.07050092764381,282796470.0,12894257859.12,282796470.0,12894257859.12
2025-09-30,002050.XSHE,三花智控,46.188863294520374,48.7931608360779,46.08908177951817,48.32418771556754,1.8260017245403333,3.927038626609436,239081935.0,11410335975.36,239081935.0,11410335975.36
2025-10-09,002050.XSHE,三花智控,46.897312051036025,50.31981801561163,45.500370841005164,49.282090259588706,0.9579025440211666,1.9822424117282855,269667290.0,13009009113.03,269667290.0,13009009113.03
2025-10-10,002050.XSHE,三花智控,48.394034776069084,49.48165328959312,44.90168175099193,45.44050193200384,-3.8415883275848657,-7.795100222717144,282165303.0,13172376501.29,282165303.0,13172376501.29
2025-10-13,002050.XSHE,三花智控,42.307362360934626,43.853975843468795,41.50911024091699,43.06570187495137,-2.374800057052468,-5.226174791392191,218278929.0,9357956899.91,218278929.0,9357956899.91
2025-10-14,002050.XSHE,三花智控,43.92382290397034,44.18325484297607,39.91260600088172,40.072256424885246,-2.993445450066126,-6.950880444856344,229231605.0,9576922021.59,229231605.0,9576922021.59
2025-10-15,002050.XSHE,三花智控,40.30175390939032,44.08347332797386,39.61326145587511,44.08347332797386,4.0112169030886164,10.009960159362553,281352797.0,11979556741.66,281352797.0,11979556741.66
2025-10-16,002050.XSHE,三花智控,41.90823630092581,43.87393214646923,41.758564028422505,42.82622623894609,-1.2572470890277714,-2.851969216840189,234364254.0,10060467806.49,234364254.0,10060467806.49
2025-10-17,002050.XSHE,三花智控,43.58456575296284,44.791922084489514,41.91821445242603,43.2253522989549,0.3991260600088111,0.9319664492078106,236788184.0,10307481528.11,236788184.0,10307481528.11
2025-10-20,002050.XSHE,三花智控,44.90168175099193,47.33635071704572,43.953757358470995,45.99927841601618,2.7739261170612792,6.417359187442284,286096183.0,13186362719.46,286096183.0,13186362719.46
2025-10-21,002050.XSHE,三花智控,45.899496901013976,47.33635071704572,45.201026295998545,46.82746499053448,0.8281865745182984,1.8004338394794095,248408171.0,11580092452.6,248408171.0,11580092452.6
2025-10-22,002050.XSHE,三花智控,45.97932211301574,48.5935978060735,45.81967168901222,47.99490871606027,1.1674437255257928,2.4930747922437657,248734249.0,11801051936.18,248734249.0,11801051936.18
2025-10-23,002050.XSHE,三花智控,46.887333899535804,48.23438435206556,46.298622961022794,47.855214595057184,-0.13969412100308887,-0.2910602910602966,201340884.0,9551111286.63,201340884.0,9551111286.63
2025-10-24,002050.XSHE,三花智控,47.99490871606027,49.89075750110215,46.85739944503514,48.52375074557195,0.6685361505147682,1.3969974979149313,259879380.0,12570980864.79,259879380.0,12570980864.79
2025-10-27,002050.XSHE,三花智控,48.91289865408055,49.3319810170898,47.695564171053654,48.51377259407173,-0.009978151500220633,-0.020563438206866458,236809609.0,11494807453.17,236809609.0,11494807453.17
2025-10-28,002050.XSHE,三花智控,48.89294235108011,53.36315422317886,48.62353226057415,52.49505504265968,3.9812824485879474,8.206499382969955,354388586.0,18084854309.38,354388586.0,18084854309.38
2025-10-29,002050.XSHE,三花智控,51.78660628614403,53.26337270817666,51.58704325613963,52.87422479966806,0.37916975700838407,0.7222961414179885,242021549.0,12713249001.03,242021549.0,12713249001.03
2025-10-30,002050.XSHE,三花智控,52.88420295116828,53.13365673867379,50.95841971162574,51.10809198412904,-1.7661328155390237,-3.340252877901506,214606462.0,11131161104.39,214606462.0,11131161104.39
2025-10-31,002050.XSHE,三花智控,50.70896592412023,52.38529537615726,49.69119447109774,49.820910440600606,-1.2871815435284333,-2.5185474424053056,222324425.0,11369306685.46,222324425.0,11369306685.46
2025-11-03,002050.XSHE,三花智控,49.30204656258914,50.080342379606336,47.61573895905189,48.683401169575475,-1.1375092710251309,-2.283196475065097,210825267.0,10242353795.94,210825267.0,10242353795.94
2025-11-04,002050.XSHE,三花智控,48.693379321075696,49.0326364720832,46.16890699151993,46.84742129353492,-1.835979876040554,-3.7712646034023245,190361371.0,8992197942.26,190361371.0,8992197942.26
2025-11-05,002050.XSHE,三花智控,45.620108659007805,47.266503656544174,45.240938901999435,46.51814229402764,-0.3292789995072809,-0.7028753993610359,162567043.0,7514152754.96,162567043.0,7514152754.96
2025-11-06,002050.XSHE,三花智控,46.887333899535804,50.99833231762662,46.328557415523456,50.249970955110086,3.731828661082446,8.022308022308033,290436286.0,14070360346.79,290436286.0,14070360346.79
2025-11-07,002050.XSHE,三花智控,48.89294235108011,49.77101968309951,47.90510535255828,48.314209564067326,-1.9357613910427602,-3.852263701350267,204313486.0,9991363346.92,204313486.0,9991363346.92
2025-11-10,002050.XSHE,三花智控,47.715520474054095,48.24436250356578,44.90168175099193,45.41056747750318,-2.9036420865641475,-6.0099132589838895,252867413.0,11675561541.28,252867413.0,11675561541.28
2025-11-11,002050.XSHE,三花智控,45.81967168901222,45.99927841601618,43.63445651046394,43.804085085967685,-1.6064823915354935,-3.5376840254889075,215674507.0,9591868411.77,215674507.0,9591868411.77
2025-11-12,002050.XSHE,三花智控,44.2032111459765,45.131179235497,43.50474054096108,43.78412878296725,-0.01995630300043416,-0.045558086560348876,157720579.0,6990763427.06,157720579.0,6990763427.06
2025-11-13,002050.XSHE,三花智控,43.20539599595446,44.84181284199061,42.90605145094785,44.19323299447628,0.40910421150903176,0.9343664539653407,169868638.0,7452680458.44,169868638.0,7452680458.44
2025-11-14,002050.XSHE,三花智控,43.04574557195094,43.37502457145821,42.157690088431316,42.387187572936384,-1.806045421539899,-4.086701286972227,143217891.0,6132791700.3,143217891.0,6132791700.3
2025-11-17,002050.XSHE,三花智控,41.568979149918306,42.78631363294521,41.40932872591478,41.758564028422505,-0.6286235445138786,-1.483050847457612,137942816.0,5796973484.89,137942816.0,5796973484.89
2025-11-18,002050.XSHE,三花智控,41.83838924042426,42.50692539093903,41.40932872591478,42.047930421928896,0.28936639350639126,0.692951015531662,114617536.0,4828623866.49,114617536.0,4828623866.49
2025-11-19,002050.XSHE,三花智控,41.91821445242603,42.70648842094344,41.588935452918754,41.93817075542647,-0.10975966650242697,-0.2610346464167135,103350264.0,4355483138.55,103350264.0,4355483138.55
2025-11-20,002050.XSHE,三花智控,42.2474934519333,42.37720942143616,40.99024636290552,41.080049726407516,-0.8581210290189532,-2.046157506542934,103484479.0,4302588814.32,103484479.0,4302588814.32
2025-11-21,002050.XSHE,三花智控,40.42149172739296,42.78631363294521,40.24188500038899,41.8084547859236,0.7284050595160849,1.7731357784794621,212385983.0,8865881838.82,212385983.0,8865881838.82
2025-11-24,002050.XSHE,三花智控,41.50911024091699,41.77852033142294,39.74297742537797,41.29956905941236,-0.5088857265112381,-1.2171837708830457,148139640.0,6064777125.61,148139640.0,6064777125.61
2025-11-25,002050.XSHE,三花智控,42.06788672492933,42.70648842094344,41.8084547859236,42.07786487642956,0.7782958170171952,1.884513167431745,137428279.0,5813677757.4,137428279.0,5813677757.4
2025-11-26,002050.XSHE,三花智控,41.499132089416776,43.74421617696637,40.900442999403545,43.095636329452034,1.0177714530224762,2.418781124021807,206434165.0,8854635476.18,206434165.0,8854635476.18
2025-11-27,002050.XSHE,三花智控,43.10561448095226,44.093451479474076,42.61668505744146,42.69651026944322,-0.3991260600088111,-0.9261403102569954,161451709.0,7003745593.65,161451709.0,7003745593.65
2025-11-28,002050.XSHE,三花智控,42.26744975493374,43.32513381395711,41.90823630092581,42.88609514794741,0.18958487850418493,0.44402897873334624,113791548.0,4867661775.03,113791548.0,4867661775.03
2025-12-01,002050.XSHE,三花智控,43.005832965950056,44.07349517647364,42.89607329944763,43.694325419465265,0.8082302715178571,1.8845974872033544,130619686.0,5711522418.44,130619686.0,5711522418.44
2025-12-02,002050.XSHE,三花智控,43.265264904955785,43.275243056456006,41.67873881642074,41.93817075542647,-1.756154664038796,-4.01918246174926,135775789.0,5765361558.91,135775789.0,5765361558.91
2025-12-03,002050.XSHE,三花智控,41.90823630092581,42.556816148440134,41.30954721091258,41.568979149918306,-0.36919160550816343,-0.8803235783964025,76233922.0,3186368108.57,76233922.0,3186368108.57
2025-12-04,002050.XSHE,三花智控,43.255286753455565,45.72986832551023,42.726444723943885,44.69214056948731,3.1231614195690014,7.513202112337991,326372079.0,14481556409.13,326372079.0,14481556409.13
2025-12-05,002050.XSHE,三花智控,43.70430357096548,45.18106999299811,43.674369116464824,45.00146326599414,0.30932269650683253,0.6921187765126069,219363493.0,9786379536.3,219363493.0,9786379536.3
2025-12-08,002050.XSHE,三花智控,45.05135402349524,46.897312051036025,44.402774175980916,46.69774902103161,1.6962857550374721,3.7694013303769314,256868079.0,11770969462.2,256868079.0,11770969462.2
2025-12-09,002050.XSHE,三花智控,45.70991202250979,46.86737759653536,45.480414538004716,45.8595842950131,-0.8381647260185119,-1.7948717948717885,169581445.0,7835680866.32,169581445.0,7835680866.32
2025-12-10,002050.XSHE,三花智控,45.879540598013534,46.84742129353492,45.31078596250097,46.498185991027206,0.6386016960141063,1.3925152306353272,150833795.0,6996366778.1,150833795.0,6996366778.1
2025-12-11,002050.XSHE,三花智控,46.77757423303338,47.166722141541975,45.06133217499546,45.071310326495684,-1.4268756645315221,-3.0686695278969944,153621930.0,7067701535.24,153621930.0,7067701535.24
2025-12-12,002050.XSHE,三花智控,44.80190023598973,45.38063302300252,43.91384475247011,44.941594356992816,-0.12971596950286823,-0.28780163825548044,133592554.0,5983037125.61,133592554.0,5983037125.61
2025-12-15,002050.XSHE,三花智控,44.402774175980916,44.662206114986645,43.424915328959315,43.44487163195975,-1.4967227250330666,-3.330373001776199,104410513.0,4594101490.93,104410513.0,4594101490.93
2025-12-16,002050.XSHE,三花智控,43.41493717745909,43.963735509971215,42.61668505744146,42.77633548144498,-0.6685361505147682,-1.538814882866324,88380537.0,3824940525.96,88380537.0,3824940525.96
2025-12-17,002050.XSHE,三花智控,43.03576742045072,44.063517024973414,42.975898511449394,43.92382290397034,1.1474874225253586,2.682528574760923,109404954.0,4781633616.06,109404954.0,4781633616.06
2025-12-18,002050.XSHE,三花智控,43.18543969295402,44.13336408547496,42.69651026944322,42.78631363294521,-1.1375092710251309,-2.5897319400272623,92817647.0,4027898457.49,92817647.0,4027898457.49
2025-12-19,002050.XSHE,三花智控,43.255286753455565,44.08347332797386,43.24530860195535,43.37502457145821,0.5887109385130032,1.3759328358208922,89847691.0,3929064536.11,89847691.0,3929064536.11
2025-12-22,002050.XSHE,三花智控,43.953757358470995,45.81967168901222,43.70430357096548,45.32076411400119,1.9457395425429809,4.4858523119392535,180121911.0,8100184634.36,180121911.0,8100184634.36
2025-12-23,002050.XSHE,三花智控,45.68995571950935,45.68995571950935,44.60233720598533,44.78194393298929,-0.5388201810119,-1.1889035667106973,133130241.0,6002618072.17,133130241.0,6002618072.17
2025-12-24,002050.XSHE,三花智控,44.78194393298929,45.29082965950053,44.55244644848422,44.9815069629937,0.19956303000440556,0.4456327985739694,88912817.0,4010597730.41,88912817.0,4010597730.41
2025-12-25,002050.XSHE,三花智控,45.39061117450274,47.89512720105807,45.16111368999766,47.456088535048366,2.4745815720546673,5.501330967169471,221716397.0,10382557564.41,221716397.0,10382557564.41
2025-12-26,002050.XSHE,三花智控,46.98711541453801,47.715520474054095,46.338535567023676,47.19665659604263,-0.25943193900573647,-0.5466778805719219,172036311.0,8096430504.94,172036311.0,8096430504.94
2025-12-29,002050.XSHE,三花智控,47.296438111044836,49.02265832058298,46.98711541453801,47.62571711055211,0.42906051450948013,0.9090909090909038,201634195.0,9683861719.29,201634195.0,9683861719.29
2025-12-30,002050.XSHE,三花智控,46.897312051036025,52.38529537615726,46.77757423303338,52.38529537615726,4.75957826560515,9.99371464487744,281110083.0,14133714654.22,281110083.0,14133714654.22
2025-12-31,002050.XSHE,三花智控,54.06162482819429,56.366577824745214,52.28551386115505,55.1891559477192,2.803860571561941,5.352380952380953,413074987.0,22472647843.06,413074987.0,22472647843.06
2026-01-05,002050.XSHE,三花智控,54.38092567620134,57.86330054977827,53.93190885869142,56.15703664324058,0.9678806955213801,1.753751581992402,341347109.0,19212148092.26,341347109.0,19212148092.26
2026-01-06,002050.XSHE,三花智控,55.86767024973419,58.751356033297895,55.45856603822515,56.71581312725293,0.5587764840123484,0.9950248756219082,318518375.0,18138552017.67,318518375.0,18138552017.67
2026-01-07,002050.XSHE,三花智控,55.67808537123,57.474152641269676,54.18136264619693,55.6281946137289,-1.0876185135240277,-1.917663617171006,331454592.0,18491344799.28,331454592.0,18491344799.28
2026-01-08,002050.XSHE,三花智控,55.17917779621897,55.75791058323177,53.882018101190326,54.251209706698475,-1.376984907030426,-2.47533632286997,213838805.0,11739907062.95,213838805.0,11739907062.95
2026-01-09,002050.XSHE,三花智控,54.09155928269495,57.75354088327585,54.06162482819429,57.01515767225954,2.7639479655610657,5.0947213536877145,279907141.0,15843319380.6,279907141.0,15843319380.6
2026-01-12,002050.XSHE,三花智控,57.474152641269676,58.10277618578356,55.638172765229115,56.87546355125645,-0.13969412100308887,-0.24501225061253074,277943755.0,15827514843.07,277943755.0,15827514843.07
2026-01-13,002050.XSHE,三花智控,56.56614085474962,60.01858127382589,56.17699294624102,57.025135823759754,0.1496722725033024,0.2631578947368318,292998638.0,17033868714.32,292998638.0,17033868714.32
2026-01-14,002050.XSHE,三花智控,56.18697109774124,57.51406524727056,54.23125340369804,54.74013913020928,-2.2849966935504753,-4.006999125109356,308778910.0,17298989992.82,308778910.0,17298989992.82
2026-01-15,002050.XSHE,三花智控,54.47,55.3,54.03,54.59,-0.1501391302092756,-0.2742761209505562,148415032.0,8100785562.56,148415032.0,8100785562.56
2026-01-16,002050.XSHE,三花智控,55.1,58.86,55.09,57.46,2.8699999999999974,5.257373145264688,284067139.0,16284917315.54,284067139.0,16284917315.54
2026-01-19,002050.XSHE,三花智控,58.22,60.77,57.33,58.56,1.1000000000000014,1.9143752175426298,273499406.0,16103344491.58,273499406.0,16103344491.58
2026-01-20,002050.XSHE,三花智控,58.8,60.12,57.11,57.87,-0.6900000000000048,-1.1782786885246033,226414762.0,13234869333.83,226414762.0,13234869333.83
2026-01-21,002050.XSHE,三花智控,57.06,59.27,57.06,57.95,0.0800000000000054,0.1382408847416805,173282960.0,10087492319.51,173282960.0,10087492319.51
2026-01-22,002050.XSHE,三花智控,58.1,58.6,56.0,56.03,-1.9200000000000017,-3.313201035375324,204284880.0,11604960717.77,204284880.0,11604960717.77
2026-01-23,002050.XSHE,三花智控,55.06,55.65,53.77,54.04,-1.990000000000002,-3.551668748884529,282833398.0,15368857612.45,282833398.0,15368857612.45
2026-01-26,002050.XSHE,三花智控,54.04,54.89,51.8,51.94,-2.1000000000000014,-3.886010362694303,217672757.0,11495842188.71,217672757.0,11495842188.71
2026-01-27,002050.XSHE,三花智控,51.99,52.67,50.78,52.27,0.3300000000000054,0.6353484790142527,164608910.0,8533862641.97,164608910.0,8533862641.97
2026-01-28,002050.XSHE,三花智控,51.95,52.2,51.1,51.41,-0.8600000000000065,-1.6453032332121809,122087817.0,6287210455.18,122087817.0,6287210455.18
2026-01-29,002050.XSHE,三花智控,51.5,51.75,50.01,50.07,-1.3399999999999963,-2.606496790507673,136459480.0,6905879588.83,136459480.0,6905879588.83
2026-01-30,002050.XSHE,三花智控,50.09,51.98,49.3,50.94,0.8699999999999974,1.7375674056321122,178798155.0,9054455986.09,178798155.0,9054455986.09
2026-02-02,002050.XSHE,三花智控,50.42,52.69,50.37,50.74,-0.19999999999999574,-0.39261876717706645,181878733.0,9358079003.22,181878733.0,9358079003.22
2026-02-03,002050.XSHE,三花智控,50.94,52.33,50.11,52.33,1.5899999999999963,3.1336223886480052,162758785.0,8399772966.18,162758785.0,8399772966.18
